gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,distance,schoolStatsLink
181,Newark Junior High School,public,7-8,935.0,4.0,4.0,Newark,CA,13,Newark Unified School District,627060,"6201 Lafayette Avenue, 
Newark, CA  94560",(510) 818-3000,(510) 794-2079,www.newarkunified.org,62706007796.0,37.54298,-122.03685,https://www.greatschools.org/california/newark/181-Newark-Junior-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/181-Newark-Junior-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/181-Newark-Junior-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.32,https://www.greatschools.org/california/newark/181-Newark-Junior-High-School/?utm_source=GSAPI&utm_medium=referral
182,August Schilling Elementary School,public,K-6,465.0,3.0,4.0,Newark,CA,13,Newark Unified School District,627060,"36901 Spruce Street, 
Newark, CA  94560",(510) 818-3800,(510) 818-3855,www.newarkunified.org,62706004090.0,37.528259999999996,-122.04613,https://www.greatschools.org/california/newark/182-August-Schilling-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/182-August-Schilling-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/182-August-Schilling-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.24,https://www.greatschools.org/california/newark/182-August-Schilling-Elementary-School/?utm_source=GSAPI&utm_medium=referral
183,H. A. Snow Elementary School,public,K-6,377.0,4.0,4.0,Newark,CA,13,Newark Unified School District,627060,"6580 Mirabeau Drive, 
Newark, CA  94560",(510) 818-3900,(510) 791-8942,www.newarkunified.org,62706004092.0,37.542891999999995,-122.05046000000002,https://www.greatschools.org/california/newark/183-H.-A.-Snow-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/183-H.-A.-Snow-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/newark/183-H.-A.-Snow-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.73,https://www.greatschools.org/california/newark/183-H.-A.-Snow-Elementary-School/?utm_source=GSAPI&utm_medium=referral
184,Allendale Elementary School,public,K-5,374.0,1.0,3.0,Oakland,CA,14,Oakland Unified School District,628050,"3670 Penniman Avenue, 
Oakland, CA  94619",(510) 535-2812,(510) 535-2815,http://ousdes1.ousd.k12.ca.us/allendale,62805004238.0,37.788643,-122.20516,https://www.greatschools.org/california/oakland/184-Allendale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/184-Allendale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/184-Allendale-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.25,https://www.greatschools.org/california/oakland/184-Allendale-Elementary-School/?utm_source=GSAPI&utm_medium=referral
186,Bella Vista Elementary School,public,K-5,462.0,5.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"1025 East 28th Street, 
Oakland, CA  94610",(510) 436-4900,(510) 436-4925,http://ousdes1.ousd.k12.ca.us/bellavista,62805004241.0,37.800354,-122.23708,https://www.greatschools.org/california/oakland/186-Bella-Vista-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/186-Bella-Vista-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/186-Bella-Vista-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.56,https://www.greatschools.org/california/oakland/186-Bella-Vista-Elementary-School/?utm_source=GSAPI&utm_medium=referral
187,Edna Brewer Middle School,public,6-8,817.0,6.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"3748 13th Avenue, 
Oakland, CA  94610",(510) 531-6600,(510) 531-6626,http://ednabrewer.net,62805004299.0,37.803856,-122.22953999999999,https://www.greatschools.org/california/oakland/187-Edna-Brewer-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/187-Edna-Brewer-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/187-Edna-Brewer-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,0.85,https://www.greatschools.org/california/oakland/187-Edna-Brewer-Middle-School/?utm_source=GSAPI&utm_medium=referral
188,Brookfield Elementary School,public,K-5,362.0,1.0,3.0,Oakland,CA,14,Oakland Unified School District,628050,"401 Jones Avenue, 
Oakland, CA  94603",(510) 639-3310,(510) 879-2899,http://www.ousd.org/Brookfield,62805004243.0,37.73471,-122.189,https://www.greatschools.org/california/oakland/188-Brookfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/188-Brookfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/188-Brookfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.85,https://www.greatschools.org/california/oakland/188-Brookfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral
191,Burckhalter Elementary School,public,K-5,269.0,4.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"3994 Burckhalter Avenue, 
Oakland, CA  94605",(510) 729-7700,(510) 729-7703,http://ousdes1.ousd.k12.ca.us/burckhalter,62805004245.0,37.775578,-122.16678999999999,https://www.greatschools.org/california/oakland/191-Burckhalter-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/191-Burckhalter-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/191-Burckhalter-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.78,https://www.greatschools.org/california/oakland/191-Burckhalter-Elementary-School/?utm_source=GSAPI&utm_medium=referral
194,Chabot Elementary School,public,K-5,567.0,9.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"6686 Chabot Road, 
Oakland, CA  94618",(510) 654-4884,(510) 654-4135,http://www.chabotelementary.org,62805004239.0,37.850662,-122.24293,https://www.greatschools.org/california/oakland/194-Chabot-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/194-Chabot-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/194-Chabot-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.88,https://www.greatschools.org/california/oakland/194-Chabot-Elementary-School/?utm_source=GSAPI&utm_medium=referral
195,Claremont Middle School,public,6-8,448.0,6.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"5750 College Avenue, 
Oakland, CA  94618",(510) 654-7337,(510) 654-7341,http://www.claremontms.org,62805004250.0,37.845753,-122.25183999999999,https://www.greatschools.org/california/oakland/195-Claremont-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/195-Claremont-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/195-Claremont-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.81,https://www.greatschools.org/california/oakland/195-Claremont-Middle-School/?utm_source=GSAPI&utm_medium=referral
196,Cleveland Elementary School,public,K-5,408.0,7.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"745 Cleveland Street, 
Oakland, CA  94606",(510) 874-3600,(510) 879-1089,http://ousdes1.ousd.k12.ca.us/cleveland,62805004251.0,37.80437,-122.24405,https://www.greatschools.org/california/oakland/196-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/196-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/196-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.14,https://www.greatschools.org/california/oakland/196-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral
199,Crocker Highlands Elementary School,public,K-5,450.0,10.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"525 Midcrest Road, 
Oakland, CA  94610",(510) 451-5900,(510) 451-5905,http://crockerschool.org,62805004253.0,37.811363,-122.22738000000001,https://www.greatschools.org/california/oakland/199-Crocker-Highlands-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/199-Crocker-Highlands-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/199-Crocker-Highlands-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.54,https://www.greatschools.org/california/oakland/199-Crocker-Highlands-Elementary-School/?utm_source=GSAPI&utm_medium=referral
200,Dewey Academy,public,9-12,201.0,,5.0,Oakland,CA,14,Oakland Unified School District,628050,"1111 2nd Avenue, 
Oakland, CA  94606",(510) 874-3660,(510) 874-3661,,62805004255.0,37.796703,-122.25816999999999,https://www.greatschools.org/california/oakland/200-Dewey-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/200-Dewey-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/200-Dewey-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,2.36,https://www.greatschools.org/california/oakland/200-Dewey-Academy/?utm_source=GSAPI&utm_medium=referral
202,Emerson Elementary School,public,K-5,314.0,1.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"4803 Lawton Avenue, 
Oakland, CA  94609",(510) 654-7373,(510) 654-7360,http://ousdes1.ousd.k12.ca.us/emerson,62805004260.0,37.83463,-122.2573,https://www.greatschools.org/california/oakland/202-Emerson-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/202-Emerson-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/202-Emerson-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.17,https://www.greatschools.org/california/oakland/202-Emerson-Elementary-School/?utm_source=GSAPI&utm_medium=referral
203,Rudsdale Continuation School,public,9-12,158.0,1.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"8251 Fontaine Street, 
Oakland, CA  94605",(510) 729-4303,(510) 636-7996,http://www.ousd.org/rudsdale,62805007326.0,37.76625,-122.15438999999999,https://www.greatschools.org/california/oakland/203-Rudsdale-Continuation-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/203-Rudsdale-Continuation-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/203-Rudsdale-Continuation-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.11,https://www.greatschools.org/california/oakland/203-Rudsdale-Continuation-School/?utm_source=GSAPI&utm_medium=referral
205,Franklin Elementary School,public,K-5,750.0,4.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"915 Foothill Boulevard, 
Oakland, CA  94606",(510) 874-3354,(510) 874-3358,http://www.franklintigers.org,62805004261.0,37.793793,-122.24829,https://www.greatschools.org/california/oakland/205-Franklin-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/205-Franklin-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/205-Franklin-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.25,https://www.greatschools.org/california/oakland/205-Franklin-Elementary-School/?utm_source=GSAPI&utm_medium=referral
207,Frick Middle School,public,6-8,204.0,1.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"2845 64th Avenue, 
Oakland, CA  94605",(510) 729-7736,(510) 729-7739,http://ousdms.ousd.k12.ca.us/frick,62805004263.0,37.771515,-122.18348999999999,https://www.greatschools.org/california/oakland/207-Frick-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/207-Frick-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/207-Frick-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.33,https://www.greatschools.org/california/oakland/207-Frick-Middle-School/?utm_source=GSAPI&utm_medium=referral
208,Fruitvale Elementary School,public,K-5,374.0,1.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"3200 Boston Avenue, 
Oakland, CA  94602",(510) 535-2840,(510) 535-2843,http://ousdes1.ousd.k12.ca.us/fruitvale,62805004264.0,37.796227,-122.21406999999999,https://www.greatschools.org/california/oakland/208-Fruitvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/208-Fruitvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/208-Fruitvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.73,https://www.greatschools.org/california/oakland/208-Fruitvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral
209,Garfield Elementary School,public,K-5,606.0,2.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"1640 22nd Avenue, 
Oakland, CA  94606",(510) 535-2857,(510) 535-2861,http://ousdes1.ousd.k12.ca.us/garfield,62805004265.0,37.786682,-122.23578,https://www.greatschools.org/california/oakland/209-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/209-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/209-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.14,https://www.greatschools.org/california/oakland/209-Garfield-Elementary-School/?utm_source=GSAPI&utm_medium=referral
210,Glenview Elementary School,public,K-5,452.0,6.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"4215 La Cresta Avenue, 
Oakland, CA  94602",(510) 531-6677,(510) 531-6668,http://ousdes1.ousd.k12.ca.us/glenview,62805004266.0,37.805477,-122.21876999999999,https://www.greatschools.org/california/oakland/210-Glenview-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/210-Glenview-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/210-Glenview-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.42,https://www.greatschools.org/california/oakland/210-Glenview-Elementary-School/?utm_source=GSAPI&utm_medium=referral
212,Grass Valley Elementary School,public,K-5,274.0,2.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"4720 Dunkirk Avenue, 
Oakland, CA  94605",(510) 636-4653,(510) 636-4655,http://ousdes1.ousd.k12.ca.us/grassvalley,62805004269.0,37.753009999999996,-122.12585,https://www.greatschools.org/california/oakland/212-Grass-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/212-Grass-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/212-Grass-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.44,https://www.greatschools.org/california/oakland/212-Grass-Valley-Elementary-School/?utm_source=GSAPI&utm_medium=referral
213,Bret Harte Middle School,public,6-9,550.0,2.0,4.0,Oakland,CA,14,Oakland Unified School District,628050,"3700 Coolidge Avenue, 
Oakland, CA  94602",(510) 531-6400,(510) 482-7272,http://www.ousd.org/bretharte,62805004242.0,37.80058,-122.20652,https://www.greatschools.org/california/oakland/213-Bret-Harte-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/213-Bret-Harte-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/213-Bret-Harte-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.05,https://www.greatschools.org/california/oakland/213-Bret-Harte-Middle-School/?utm_source=GSAPI&utm_medium=referral
216,New Highland Academy,public,K-5,358.0,1.0,5.0,Oakland,CA,14,Oakland Unified School District,628050,"8521 A Street, 
Oakland, CA  94621",(510) 729-7723,(510) 729-7725,http://ousdes2.ousd.k12.ca.us/newhighland,62805004274.0,37.752094,-122.17863999999999,https://www.greatschools.org/california/oakland/216-New-Highland-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/216-New-Highland-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/216-New-Highland-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,4.04,https://www.greatschools.org/california/oakland/216-New-Highland-Academy/?utm_source=GSAPI&utm_medium=referral
