CountryCode,SeriesCode,Year,DESCRIPTION
USA,SE.PRE.ENRR.MA,YR1988,Country Data
USA,SE.PRE.ENRR.MA,YR1989,Country Data
USA,SE.PRE.ENRR.MA,YR1990,Country Data
USA,SE.PRE.ENRR.MA,YR1991,Country Data
USA,SE.PRE.ENRR.MA,YR1995,Country Data
USA,SE.PRE.ENRR.MA,YR1996,Country Data
USA,SE.PRE.ENRR.MA,YR1998,Country Data
USA,SE.PRE.NENR.FE,YR2000,Country estimation.
USA,SE.PRE.NENR.FE,YR2004,Country estimation.
USA,SE.PRE.NENR.MA,YR1999,Country estimation.
USA,SE.PRE.NENR.MA,YR2002,Country estimation.
USA,SE.PRE.TCHR,YR1999,Country estimation.
USA,SE.PRE.TCHR.FE.ZS,YR2008,Country estimation.
USA,SE.PRM.AGES,YR1970,Country Data
USA,SE.PRM.AGES,YR1971,Country Data
USA,SE.PRM.AGES,YR1972,Country Data
USA,SE.PRM.AGES,YR1973,Country Data
USA,SE.PRM.AGES,YR1974,Country Data
USA,SE.PRM.AGES,YR1975,Country Data
USA,SE.PRM.AGES,YR1976,Country Data
USA,SE.PRM.AGES,YR1977,Country Data
USA,SE.PRM.AGES,YR1978,Country Data
USA,SE.PRM.AGES,YR1979,Country Data
USA,SE.PRM.AGES,YR1980,Country Data
USA,SE.PRM.AGES,YR1981,Country Data
USA,SE.PRM.AGES,YR1982,Country Data
USA,SE.PRM.AGES,YR1983,Country Data
USA,SE.PRM.AGES,YR1984,Country Data
USA,SE.PRM.AGES,YR1985,Country Data
USA,SE.PRM.AGES,YR1986,Country Data
USA,SE.PRM.AGES,YR1987,Country Data
USA,SE.PRM.AGES,YR1988,Country Data
USA,SE.PRM.AGES,YR1989,Country Data
USA,SE.PRM.AGES,YR1990,Country Data
USA,SE.PRM.AGES,YR1991,Country Data
USA,SE.PRM.AGES,YR1992,Country Data
USA,SE.PRM.AGES,YR1993,Country Data
USA,SE.PRM.AGES,YR1994,Country Data
USA,SE.PRM.AGES,YR1995,Country Data
USA,SE.PRM.AGES,YR1996,Country Data
USA,SE.PRM.AGES,YR1997,Country Data
USA,SE.PRM.AGES,YR1998,Country Data
USA,SE.PRM.DURS,YR1970,Country Data
USA,SE.PRM.DURS,YR1971,Country Data
USA,SE.PRM.DURS,YR1972,Country Data
USA,SE.PRM.DURS,YR1973,Country Data
USA,SE.PRM.DURS,YR1974,Country Data
USA,SE.PRM.DURS,YR1975,Country Data
USA,SE.PRM.DURS,YR1976,Country Data
USA,SE.PRM.DURS,YR1977,Country Data
USA,SE.PRM.DURS,YR1978,Country Data
USA,SE.PRM.DURS,YR1979,Country Data
USA,SE.PRM.DURS,YR1980,Country Data
USA,SE.PRM.DURS,YR1981,Country Data
USA,SE.PRM.DURS,YR1982,Country Data
USA,SE.PRM.DURS,YR1983,Country Data
USA,SE.PRM.DURS,YR1984,Country Data
USA,SE.PRM.DURS,YR1985,Country Data
USA,SE.PRM.DURS,YR1986,Country Data
USA,SE.PRM.DURS,YR1987,Country Data
USA,SE.PRM.DURS,YR1988,Country Data
USA,SE.PRM.DURS,YR1989,Country Data
USA,SE.PRM.DURS,YR1990,Country Data
USA,SE.PRM.DURS,YR1991,Country Data
USA,SE.PRM.DURS,YR1992,Country Data
USA,SE.PRM.DURS,YR1993,Country Data
USA,SE.PRM.DURS,YR1994,Country Data
USA,SE.PRM.DURS,YR1995,Country Data
USA,SE.PRM.DURS,YR1996,Country Data
USA,SE.PRM.DURS,YR1997,Country Data
USA,SE.PRM.DURS,YR1998,Country Data
USA,SE.PRM.ENRL,YR1971,Country Data
USA,SE.PRM.ENRL,YR1972,Country Data
USA,SE.PRM.ENRL,YR1973,Country Data
USA,SE.PRM.ENRL,YR1974,Country Data
USA,SE.PRM.ENRL,YR1975,Country Data
USA,SE.PRM.ENRL,YR1976,Country Data
USA,SE.PRM.ENRL,YR1977,Country Data
USA,SE.PRM.ENRL,YR1978,Country Data
USA,SE.PRM.ENRL,YR1979,Country Data
USA,SE.PRM.ENRL,YR1980,Country Data
USA,SE.PRM.ENRL,YR1981,Country Data
USA,SE.PRM.ENRL,YR1982,Country Data
USA,SE.PRM.ENRL,YR1983,Country Data
USA,SE.PRM.ENRL,YR1984,Country Data
USA,SE.PRM.ENRL,YR1985,Country Data
USA,SE.PRM.ENRL,YR1986,Country Data
USA,SE.PRM.ENRL,YR1987,Country Data
USA,SE.PRM.ENRL,YR1990,Country Data
USA,SE.PRM.ENRL,YR1991,Country Data
USA,SE.PRM.ENRL,YR1993,Country Data
USA,SE.PRM.ENRL,YR1994,Country Data
USA,SE.PRM.ENRL,YR1995,Country Data
USA,SE.PRM.ENRL,YR1996,Country Data
USA,SE.PRM.ENRL.FE,YR1981,Country Data
USA,SE.PRM.ENRL.FE,YR1982,Country Data
USA,SE.PRM.ENRL.FE,YR1983,Country Data
USA,SE.PRM.ENRL.FE,YR1984,Country Data
USA,SE.PRM.ENRL.FE,YR1985,Country Data
USA,SE.PRM.ENRL.FE,YR1986,Country Data
USA,SE.PRM.ENRL.FE,YR1987,Country Data
USA,SE.PRM.ENRL.FE,YR1990,Country Data
USA,SE.PRM.ENRL.FE,YR1991,Country Data
USA,SE.PRM.ENRL.FE,YR1993,Country Data
USA,SE.PRM.ENRL.FE,YR1994,Country Data
USA,SE.PRM.ENRL.FE,YR1995,Country Data
USA,SE.PRM.ENRL.FE,YR1996,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1981,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1982,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1983,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1984,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1985,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1986,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1987,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1990,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1991,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1993,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1994,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1995,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1996,Country Data
USA,SE.PRM.ENRL.FE.ZS,YR1998,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1984,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1985,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1986,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1993,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1994,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1995,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1996,Country Data
USA,SE.PRM.ENRL.TC.ZS,YR1998,Country Data
USA,SE.PRM.ENRR,YR1971,Country Data
USA,SE.PRM.ENRR,YR1972,Country Data
USA,SE.PRM.ENRR,YR1973,Country Data
USA,SE.PRM.ENRR,YR1974,Country Data
USA,SE.PRM.ENRR,YR1975,Country Data
USA,SE.PRM.ENRR,YR1976,Country Data
USA,SE.PRM.ENRR,YR1977,Country Data
USA,SE.PRM.ENRR,YR1978,Country Data
USA,SE.PRM.ENRR,YR1979,Country Data
USA,SE.PRM.ENRR,YR1980,Country Data
USA,SE.PRM.ENRR,YR1981,Country Data
USA,SE.PRM.ENRR,YR1982,Country Data
USA,SE.PRM.ENRR,YR1983,Country Data
USA,SE.PRM.ENRR,YR1984,Country Data
USA,SE.PRM.ENRR,YR1985,Country Data
USA,SE.PRM.ENRR,YR1986,Country Data
USA,SE.PRM.ENRR,YR1987,Country Data
USA,SE.PRM.ENRR,YR1990,Country Data
USA,SE.PRM.ENRR,YR1991,Country Data
USA,SE.PRM.ENRR,YR1993,Country Data
USA,SE.PRM.ENRR,YR1994,Country Data
USA,SE.PRM.ENRR,YR1995,Country Data
USA,SE.PRM.ENRR,YR1996,Country Data
USA,SE.PRM.ENRR,YR1998,Country Data
USA,SE.PRM.ENRR.FE,YR1981,Country Data
USA,SE.PRM.ENRR.FE,YR1982,Country Data
USA,SE.PRM.ENRR.FE,YR1983,Country Data
USA,SE.PRM.ENRR.FE,YR1984,Country Data
USA,SE.PRM.ENRR.FE,YR1985,Country Data
USA,SE.PRM.ENRR.FE,YR1986,Country Data
USA,SE.PRM.ENRR.FE,YR1987,Country Data
USA,SE.PRM.ENRR.FE,YR1990,Country Data
USA,SE.PRM.ENRR.FE,YR1991,Country Data
USA,SE.PRM.ENRR.FE,YR1993,Country Data
USA,SE.PRM.ENRR.FE,YR1994,Country Data
USA,SE.PRM.ENRR.FE,YR1995,Country Data
USA,SE.PRM.ENRR.FE,YR1996,Country Data
USA,SE.PRM.ENRR.FE,YR1998,Country Data
USA,SE.PRM.ENRR.MA,YR1981,Country Data
USA,SE.PRM.ENRR.MA,YR1982,Country Data
USA,SE.PRM.ENRR.MA,YR1983,Country Data
USA,SE.PRM.ENRR.MA,YR1984,Country Data
USA,SE.PRM.ENRR.MA,YR1985,Country Data
USA,SE.PRM.ENRR.MA,YR1986,Country Data
USA,SE.PRM.ENRR.MA,YR1987,Country Data
USA,SE.PRM.ENRR.MA,YR1990,Country Data
USA,SE.PRM.ENRR.MA,YR1991,Country Data
USA,SE.PRM.ENRR.MA,YR1993,Country Data
USA,SE.PRM.ENRR.MA,YR1994,Country Data
USA,SE.PRM.ENRR.MA,YR1995,Country Data
USA,SE.PRM.ENRR.MA,YR1996,Country Data
USA,SE.PRM.ENRR.MA,YR1998,Country Data
USA,SE.PRM.GINT.FE.ZS,YR1998,Country Data
USA,SE.PRM.GINT.ZS,YR1998,Country Data
USA,SE.PRM.NENR,YR1975,Country Data
USA,SE.PRM.NENR,YR1986,Country Data
USA,SE.PRM.NENR,YR1987,Country Data
USA,SE.PRM.NENR,YR1990,Country Data
USA,SE.PRM.NENR,YR1991,Country Data
USA,SE.PRM.NENR,YR1993,Country Data
USA,SE.PRM.NENR,YR1994,Country Data
USA,SE.PRM.NENR,YR1995,Country Data
USA,SE.PRM.NENR,YR1996,Country Data
USA,SE.PRM.NENR.FE,YR1986,Country Data
USA,SE.PRM.NENR.FE,YR1987,Country Data
USA,SE.PRM.NENR.FE,YR1990,Country Data
USA,SE.PRM.NENR.FE,YR1991,Country Data
USA,SE.PRM.NENR.FE,YR1993,Country Data
USA,SE.PRM.NENR.FE,YR1994,Country Data
USA,SE.PRM.NENR.FE,YR1995,Country Data
USA,SE.PRM.NENR.FE,YR1996,Country Data
USA,SE.PRM.NENR.MA,YR1986,Country Data
USA,SE.PRM.NENR.MA,YR1987,Country Data
USA,SE.PRM.NENR.MA,YR1990,Country Data
USA,SE.PRM.NENR.MA,YR1991,Country Data
USA,SE.PRM.NENR.MA,YR1993,Country Data
USA,SE.PRM.NENR.MA,YR1994,Country Data
USA,SE.PRM.NENR.MA,YR1995,Country Data
USA,SE.PRM.NENR.MA,YR1996,Country Data
USA,SE.PRM.PRIV.ZS,YR1971,Country Data
USA,SE.PRM.PRIV.ZS,YR1972,Country Data
USA,SE.PRM.PRIV.ZS,YR1973,Country Data
USA,SE.PRM.PRIV.ZS,YR1976,Country Data
USA,SE.PRM.PRIV.ZS,YR1984,Country Data
USA,SE.PRM.PRIV.ZS,YR1985,Country Data
USA,SE.PRM.PRIV.ZS,YR1986,Country Data
USA,SE.PRM.PRIV.ZS,YR1987,Country Data
USA,SE.PRM.PRIV.ZS,YR1990,Country Data
USA,SE.PRM.PRIV.ZS,YR1991,Country Data
USA,SE.PRM.PRIV.ZS,YR1993,Country Data
USA,SE.PRM.PRIV.ZS,YR1994,Country Data
USA,SE.PRM.PRIV.ZS,YR1995,Country Data
USA,SE.PRM.PRIV.ZS,YR1996,Country Data
USA,SE.PRM.PRIV.ZS,YR1998,Country Data
USA,SE.PRM.TCHR,YR1984,Country Data
USA,SE.PRM.TCHR,YR1985,Country Data
USA,SE.PRM.TCHR,YR1986,Country Data
USA,SE.PRM.TCHR,YR1993,Country Data
USA,SE.PRM.TCHR,YR1994,Country Data
USA,SE.PRM.TCHR,YR1995,Country Data
USA,SE.PRM.TCHR,YR1996,Country Data
USA,SE.PRM.TCHR.FE,YR1994,Country estimation.
USA,SE.PRM.TCHR.FE,YR1998,Country estimation.
USA,SE.PRM.TCHR.FE,YR2006,Country estimation.
USA,SE.PRM.TCHR.FE.ZS,YR1993,Country Data
USA,SE.PRM.TCHR.FE.ZS,YR1994,Country Data
USA,SE.PRM.TCHR.FE.ZS,YR1995,Country Data
USA,SE.PRM.TCHR.FE.ZS,YR1996,Country Data
USA,SE.PRM.TCHR.FE.ZS,YR1998,Country Data
USA,SE.PRM.UNER,YR1975,Country Data
USA,SE.PRM.UNER,YR1986,Country Data
USA,SE.PRM.UNER,YR1987,Country Data
USA,SE.PRM.UNER,YR1990,Country Data
USA,SE.PRM.UNER,YR1991,Country Data
USA,SE.PRM.UNER,YR1993,Country Data
USA,SE.PRM.UNER,YR1994,Country Data
USA,SE.PRM.UNER,YR1995,Country Data
USA,SE.PRM.UNER,YR1996,Country Data
USA,SE.PRM.UNER.FE,YR1986,Country Data
USA,SE.PRM.UNER.FE,YR1987,Country Data
USA,SE.PRM.UNER.FE,YR1990,Country Data
USA,SE.PRM.UNER.FE,YR1991,Country Data
USA,SE.PRM.UNER.FE,YR1993,Country Data
USA,SE.PRM.UNER.FE,YR1994,Country Data
USA,SE.PRM.UNER.FE,YR1995,Country Data
USA,SE.PRM.UNER.FE,YR1996,Country Data
USA,SE.PRM.UNER.MA,YR1986,Country Data
USA,SE.PRM.UNER.MA,YR1987,Country Data
USA,SE.PRM.UNER.MA,YR1990,Country Data
USA,SE.PRM.UNER.MA,YR1991,Country Data
USA,SE.PRM.UNER.MA,YR1993,Country Data
USA,SE.PRM.UNER.MA,YR1994,Country Data
USA,SE.PRM.UNER.MA,YR1995,Country Data
USA,SE.PRM.UNER.MA,YR1996,Country Data
USA,SE.SCH.LIFE,YR1971,Country Data
USA,SE.SCH.LIFE,YR1972,Country Data
USA,SE.SCH.LIFE,YR1974,Country Data
USA,SE.SCH.LIFE,YR1975,Country Data
USA,SE.SCH.LIFE,YR1976,Country Data
USA,SE.SCH.LIFE,YR1977,Country Data
USA,SE.SCH.LIFE,YR1978,Country Data
USA,SE.SCH.LIFE,YR1979,Country Data
USA,SE.SCH.LIFE,YR1980,Country Data
USA,SE.SCH.LIFE,YR1981,Country Data
USA,SE.SCH.LIFE,YR1982,Country Data
USA,SE.SCH.LIFE,YR1983,Country Data
USA,SE.SCH.LIFE,YR1984,Country Data
USA,SE.SCH.LIFE,YR1985,Country Data
USA,SE.SCH.LIFE,YR1986,Country Data
USA,SE.SCH.LIFE,YR1987,Country Data
USA,SE.SCH.LIFE,YR1990,Country Data
USA,SE.SCH.LIFE,YR1991,Country Data
USA,SE.SCH.LIFE,YR1993,Country Data
USA,SE.SCH.LIFE,YR1995,Country Data
USA,SE.SCH.LIFE,YR1996,Country Data
USA,SE.SCH.LIFE,YR1998,Country Data
USA,SE.SCH.LIFE.FE,YR1981,Country Data
USA,SE.SCH.LIFE.FE,YR1982,Country Data
USA,SE.SCH.LIFE.FE,YR1983,Country Data
USA,SE.SCH.LIFE.FE,YR1984,Country Data
USA,SE.SCH.LIFE.FE,YR1985,Country Data
USA,SE.SCH.LIFE.FE,YR1986,Country Data
USA,SE.SCH.LIFE.FE,YR1987,Country Data
USA,SE.SCH.LIFE.FE,YR1990,Country Data
USA,SE.SCH.LIFE.FE,YR1991,Country Data
USA,SE.SCH.LIFE.FE,YR1993,Country Data
USA,SE.SCH.LIFE.FE,YR1995,Country Data
USA,SE.SCH.LIFE.FE,YR1996,Country Data
USA,SE.SCH.LIFE.FE,YR1998,Country Data
USA,SE.SCH.LIFE.MA,YR1981,Country Data
USA,SE.SCH.LIFE.MA,YR1982,Country Data
USA,SE.SCH.LIFE.MA,YR1983,Country Data
USA,SE.SCH.LIFE.MA,YR1984,Country Data
USA,SE.SCH.LIFE.MA,YR1985,Country Data
USA,SE.SCH.LIFE.MA,YR1986,Country Data
USA,SE.SCH.LIFE.MA,YR1987,Country Data
USA,SE.SCH.LIFE.MA,YR1990,Country Data
USA,SE.SCH.LIFE.MA,YR1991,Country Data
USA,SE.SCH.LIFE.MA,YR1993,Country Data
USA,SE.SCH.LIFE.MA,YR1995,Country Data
USA,SE.SCH.LIFE.MA,YR1996,Country Data
USA,SE.SCH.LIFE.MA,YR1998,Country Data
USA,SE.SEC.AGES,YR1970,Country Data
USA,SE.SEC.AGES,YR1971,Country Data
USA,SE.SEC.AGES,YR1972,Country Data
USA,SE.SEC.AGES,YR1973,Country Data
USA,SE.SEC.AGES,YR1974,Country Data
USA,SE.SEC.AGES,YR1975,Country Data
USA,SE.SEC.AGES,YR1976,Country Data
USA,SE.SEC.AGES,YR1977,Country Data
USA,SE.SEC.AGES,YR1978,Country Data
USA,SE.SEC.AGES,YR1979,Country Data
USA,SE.SEC.AGES,YR1980,Country Data
USA,SE.SEC.AGES,YR1981,Country Data
USA,SE.SEC.AGES,YR1982,Country Data
USA,SE.SEC.AGES,YR1983,Country Data
USA,SE.SEC.AGES,YR1984,Country Data
USA,SE.SEC.AGES,YR1985,Country Data
USA,SE.SEC.AGES,YR1986,Country Data
USA,SE.SEC.AGES,YR1987,Country Data
USA,SE.SEC.AGES,YR1988,Country Data
USA,SE.SEC.AGES,YR1989,Country Data
USA,SE.SEC.AGES,YR1990,Country Data
USA,SE.SEC.AGES,YR1991,Country Data
USA,SE.SEC.AGES,YR1992,Country Data
USA,SE.SEC.AGES,YR1993,Country Data
USA,SE.SEC.AGES,YR1994,Country Data
USA,SE.SEC.AGES,YR1995,Country Data
USA,SE.SEC.AGES,YR1996,Country Data
USA,SE.SEC.AGES,YR1997,Country Data
USA,SE.SEC.AGES,YR1998,Country Data
USA,SE.SEC.DURS,YR1970,Country Data
USA,SE.SEC.DURS,YR1971,Country Data
USA,SE.SEC.DURS,YR1972,Country Data
USA,SE.SEC.DURS,YR1973,Country Data
USA,SE.SEC.DURS,YR1974,Country Data
USA,SE.SEC.DURS,YR1975,Country Data
USA,SE.SEC.DURS,YR1976,Country Data
USA,SE.SEC.DURS,YR1977,Country Data
USA,SE.SEC.DURS,YR1978,Country Data
USA,SE.SEC.DURS,YR1979,Country Data
USA,SE.SEC.DURS,YR1980,Country Data
USA,SE.SEC.DURS,YR1981,Country Data
USA,SE.SEC.DURS,YR1982,Country Data
USA,SE.SEC.DURS,YR1983,Country Data
USA,SE.SEC.DURS,YR1984,Country Data
USA,SE.SEC.DURS,YR1985,Country Data
USA,SE.SEC.DURS,YR1986,Country Data
USA,SE.SEC.DURS,YR1987,Country Data
USA,SE.SEC.DURS,YR1988,Country Data
USA,SE.SEC.DURS,YR1989,Country Data
USA,SE.SEC.DURS,YR1990,Country Data
USA,SE.SEC.DURS,YR1991,Country Data
USA,SE.SEC.DURS,YR1992,Country Data
USA,SE.SEC.DURS,YR1993,Country Data
USA,SE.SEC.DURS,YR1994,Country Data
USA,SE.SEC.DURS,YR1995,Country Data
USA,SE.SEC.DURS,YR1996,Country Data
USA,SE.SEC.DURS,YR1997,Country Data
USA,SE.SEC.DURS,YR1998,Country Data
USA,SE.SEC.ENRL,YR1971,Country Data
USA,SE.SEC.ENRL,YR1972,Country Data
USA,SE.SEC.ENRL,YR1974,Country Data
USA,SE.SEC.ENRL,YR1975,Country Data
USA,SE.SEC.ENRL,YR1976,Country Data
USA,SE.SEC.ENRL,YR1977,Country Data
USA,SE.SEC.ENRL,YR1978,Country Data
USA,SE.SEC.ENRL,YR1979,Country Data
USA,SE.SEC.ENRL,YR1980,Country Data
USA,SE.SEC.ENRL,YR1981,Country Data
USA,SE.SEC.ENRL,YR1982,Country Data
USA,SE.SEC.ENRL,YR1983,Country Data
USA,SE.SEC.ENRL,YR1984,Country Data
USA,SE.SEC.ENRL,YR1985,Country Data
USA,SE.SEC.ENRL,YR1986,Country Data
USA,SE.SEC.ENRL,YR1987,Country Data
USA,SE.SEC.ENRL,YR1990,Country Data
USA,SE.SEC.ENRL,YR1991,Country Data
USA,SE.SEC.ENRL,YR1993,Country Data
USA,SE.SEC.ENRL,YR1994,Country Data
USA,SE.SEC.ENRL,YR1995,Country Data
USA,SE.SEC.ENRL,YR1996,Country Data
USA,SE.SEC.ENRL.FE,YR1972,Country Data
USA,SE.SEC.ENRL.FE,YR1978,Country Data
USA,SE.SEC.ENRL.FE,YR1981,Country Data
USA,SE.SEC.ENRL.FE,YR1982,Country Data
USA,SE.SEC.ENRL.FE,YR1983,Country Data
USA,SE.SEC.ENRL.FE,YR1984,Country Data
USA,SE.SEC.ENRL.FE,YR1985,Country Data
USA,SE.SEC.ENRL.FE,YR1986,Country Data
USA,SE.SEC.ENRL.FE,YR1987,Country Data
USA,SE.SEC.ENRL.FE,YR1990,Country Data
USA,SE.SEC.ENRL.FE,YR1991,Country Data
USA,SE.SEC.ENRL.FE,YR1993,Country Data
USA,SE.SEC.ENRL.FE,YR1994,Country Data
USA,SE.SEC.ENRL.FE,YR1995,Country Data
USA,SE.SEC.ENRL.FE,YR1996,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1972,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1978,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1981,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1982,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1983,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1984,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1985,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1986,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1987,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1990,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1991,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1993,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1994,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1995,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1996,Country Data
USA,SE.SEC.ENRL.FE.ZS,YR1998,Country Data
USA,SE.SEC.ENRL.GC,YR1999,Country estimation.
USA,SE.SEC.ENRL.GC.FE.ZS,YR2005,Country estimation.
USA,SE.SEC.ENRL.VO.FE.ZS,YR1996,Country estimation.
USA,SE.SEC.ENRR,YR1971,Country Data
USA,SE.SEC.ENRR,YR1972,Country Data
USA,SE.SEC.ENRR,YR1974,Country Data
USA,SE.SEC.ENRR,YR1975,Country Data
USA,SE.SEC.ENRR,YR1976,Country Data
USA,SE.SEC.ENRR,YR1977,Country Data
USA,SE.SEC.ENRR,YR1978,Country Data
USA,SE.SEC.ENRR,YR1979,Country Data
USA,SE.SEC.ENRR,YR1980,Country Data
USA,SE.SEC.ENRR,YR1981,Country Data
USA,SE.SEC.ENRR,YR1982,Country Data
USA,SE.SEC.ENRR,YR1983,Country Data
USA,SE.SEC.ENRR,YR1984,Country Data
USA,SE.SEC.ENRR,YR1985,Country Data
USA,SE.SEC.ENRR,YR1986,Country Data
USA,SE.SEC.ENRR,YR1987,Country Data
USA,SE.SEC.ENRR,YR1990,Country Data
USA,SE.SEC.ENRR,YR1991,Country Data
USA,SE.SEC.ENRR,YR1993,Country Data
USA,SE.SEC.ENRR,YR1994,Country Data
USA,SE.SEC.ENRR,YR1995,Country Data
USA,SE.SEC.ENRR,YR1996,Country Data
USA,SE.SEC.ENRR,YR1998,Country Data
USA,SE.SEC.ENRR.FE,YR1972,Country Data
USA,SE.SEC.ENRR.FE,YR1978,Country Data
USA,SE.SEC.ENRR.FE,YR1981,Country Data
USA,SE.SEC.ENRR.FE,YR1982,Country Data
USA,SE.SEC.ENRR.FE,YR1983,Country Data
USA,SE.SEC.ENRR.FE,YR1984,Country Data
USA,SE.SEC.ENRR.FE,YR1985,Country Data
USA,SE.SEC.ENRR.FE,YR1986,Country Data
USA,SE.SEC.ENRR.FE,YR1987,Country Data
USA,SE.SEC.ENRR.FE,YR1990,Country Data
USA,SE.SEC.ENRR.FE,YR1991,Country Data
USA,SE.SEC.ENRR.FE,YR1993,Country Data
USA,SE.SEC.ENRR.FE,YR1994,Country Data
USA,SE.SEC.ENRR.FE,YR1995,Country Data
USA,SE.SEC.ENRR.FE,YR1996,Country Data
USA,SE.SEC.ENRR.FE,YR1998,Country Data
USA,SE.SEC.ENRR.MA,YR1972,Country Data
USA,SE.SEC.ENRR.MA,YR1978,Country Data
USA,SE.SEC.ENRR.MA,YR1981,Country Data
USA,SE.SEC.ENRR.MA,YR1982,Country Data
USA,SE.SEC.ENRR.MA,YR1983,Country Data
USA,SE.SEC.ENRR.MA,YR1984,Country Data
USA,SE.SEC.ENRR.MA,YR1985,Country Data
USA,SE.SEC.ENRR.MA,YR1986,Country Data
USA,SE.SEC.ENRR.MA,YR1987,Country Data
USA,SE.SEC.ENRR.MA,YR1990,Country Data
USA,SE.SEC.ENRR.MA,YR1991,Country Data
USA,SE.SEC.ENRR.MA,YR1993,Country Data
USA,SE.SEC.ENRR.MA,YR1994,Country Data
USA,SE.SEC.ENRR.MA,YR1995,Country Data
USA,SE.SEC.ENRR.MA,YR1996,Country Data
USA,SE.SEC.ENRR.MA,YR1998,Country Data
USA,SE.SEC.NENR,YR1987,Country Data
USA,SE.SEC.NENR,YR1993,Country Data
USA,SE.SEC.NENR,YR1994,Country Data
USA,SE.SEC.NENR,YR1995,Country Data
USA,SE.SEC.NENR,YR1996,Country Data
USA,SE.SEC.NENR.FE,YR1987,Country Data
USA,SE.SEC.NENR.FE,YR1993,Country Data
USA,SE.SEC.NENR.FE,YR1994,Country Data
USA,SE.SEC.NENR.FE,YR1995,Country Data
USA,SE.SEC.NENR.FE,YR1996,Country Data
USA,SE.SEC.NENR.MA,YR1987,Country Data
USA,SE.SEC.NENR.MA,YR1993,Country Data
USA,SE.SEC.NENR.MA,YR1994,Country Data
USA,SE.SEC.NENR.MA,YR1995,Country Data
USA,SE.SEC.NENR.MA,YR1996,Country Data
USA,SE.SEC.PRIV.ZS,YR1998,Country Data
USA,SE.SEC.TCHR,YR1972,Country Data
USA,SE.SEC.TCHR,YR1993,Country Data
USA,SE.SEC.TCHR,YR1994,Country Data
USA,SE.SEC.TCHR,YR1995,Country Data
USA,SE.SEC.TCHR,YR1996,Country Data
USA,SE.SEC.TCHR.FE,YR2008,Country estimation.
USA,SE.SEC.TCHR.FE.ZS,YR1993,Country Data
USA,SE.SEC.TCHR.FE.ZS,YR1994,Country Data
USA,SE.SEC.TCHR.FE.ZS,YR1995,Country Data
USA,SE.SEC.TCHR.FE.ZS,YR1996,Country Data
USA,SE.SEC.TCHR.FE.ZS,YR1998,Country Data
USA,SE.TER.ENRL,YR1971,Country Data
USA,SE.TER.ENRL,YR1972,Country Data
USA,SE.TER.ENRL,YR1973,Country Data
USA,SE.TER.ENRL,YR1974,Country Data
USA,SE.TER.ENRL,YR1975,Country Data
USA,SE.TER.ENRL,YR1976,Country Data
USA,SE.TER.ENRL,YR1977,Country Data
USA,SE.TER.ENRL,YR1978,Country Data
USA,SE.TER.ENRL,YR1979,Country Data
USA,SE.TER.ENRL,YR1980,Country Data
USA,SE.TER.ENRL,YR1981,Country Data
USA,SE.TER.ENRL,YR1982,Country Data
USA,SE.TER.ENRL,YR1983,Country Data
USA,SE.TER.ENRL,YR1984,Country Data
USA,SE.TER.ENRL,YR1985,Country Data
USA,SE.TER.ENRL,YR1986,Country Data
USA,SE.TER.ENRL,YR1987,Country Data
USA,SE.TER.ENRL,YR1988,Country Data
USA,SE.TER.ENRL,YR1989,Country Data
USA,SE.TER.ENRL,YR1990,Country Data
USA,SE.TER.ENRL,YR1991,Country Data
